"class","dynamosa","adynamosa","p-value","d","magnitude"
"umd.cs.shop.JSPredicateForm",1274.95238095238,1216.5,0.582884615387066,0.536027568922306,"negligible"
"com.google.re2j.Utils",1817.65,1690.40476190476,0.0711761407497008,0.616071428571429,"small"
"okhttp3.CacheControl",1717.55882352941,1745.60975609756,0.970467474786971,0.502869440459111,"negligible"
"org.apache.bcel.verifier.structurals.InstConstraintVisitor",222.5,232.545454545455,0.452777744485265,0.449866310160428,"negligible"
"com.google.gson.stream.JsonReader",669.095238095238,571.075,0.012092900265906,0.661309523809524,"small"
"org.databene.jdbacl.SQLUtil",564.045454545455,611.738095238095,0.0980287776716416,0.396103896103896,"small"
"wheel.asm.ClassReader",64.3,58.5714285714286,0.411540640744183,0.603571428571429,"small"
"okio.RealBufferedSink",236.105263157895,298.692307692308,0.000000902450733823046,0.17442645074224,"large"
"org.javathena.login.Login",416.102564102564,363.886363636364,0.0722510935692462,0.61509324009324,"small"
"com.google.gson.internal.LinkedHashTreeMap",54.8780487804878,47.5714285714286,0.128626965335658,0.593578894972623,"small"
"umd.cs.shop.JSJshop",49.75,38.74,0.00000144454124233348,0.79675,"large"
"wheel.util.DynamicSelectModel",2259,3105.77551020408,0.00000000000151064046815722,0.0680272108843537,"large"
"com.google.re2j.Compiler",61.9230769230769,75.9024390243902,0.147331474493045,0.40556597873671,"small"
"us.codecraft.webmagic.utils.DoubleKeyMap",24.4651162790698,24,0.910017625840553,0.507235142118863,"negligible"
"com.google.re2j.CharClass",8.68181818181818,17.2894736842105,0.000000000182710857609036,0.0041866028708134,"large"
"org.mozilla.javascript.Parser",378.190476190476,399.146341463415,0.379408566776402,0.443670150987224,"negligible"
"okio.Okio",265.880952380952,360.97619047619,0.0000027573191073525,0.202664399092971,"large"
"org.objectweb.asm.jip.MethodWriter",270.071428571429,247.175,0.0497332579884056,0.626190476190476,"small"
"com.google.re2j.Regexp",49.4285714285714,54.8837209302326,0.186246294794559,0.412292358803987,"small"
"com.pmdesigns.jvc.tools.JVCParser",192.952380952381,200.16,0.185177210046038,0.419285714285714,"small"
"org.databene.jdbacl.DBUtil",524.475,532.790697674419,0.905686136158384,0.492151162790698,"negligible"
"org.freehep.math.minuit.MnAlgebraicSymMatrix",62.925,76.8461538461538,0.0021048928350414,0.298717948717949,"medium"
"com.google.re2j.Simplify",63.780487804878,59.4390243902439,0.752474481285362,0.520523497917906,"negligible"
"org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase",138.5,172.738095238095,0.00380075951023239,0.316326530612245,"medium"
"com.alibaba.fastjson.util.ASMUtils",1902.6511627907,1824.42424242424,0.387250039887394,0.558491895701198,"negligible"
"com.alibaba.fastjson.util.IOUtils",224.644444444444,221.604651162791,0.760591367708452,0.519121447028424,"negligible"
"org.la4j.decomposition.EigenDecompositor",86.0769230769231,87.4117647058823,0.970269737850907,0.495475113122172,"negligible"
"org.jsecurity.web.DefaultWebSecurityManager",149.243902439024,128.955555555556,0.000523923643713629,0.717615176151762,"medium"
"org.apache.commons.imaging.formats.bmp.BmpImageParser",176.5625,146.702702702703,0.000450669974042077,0.746621621621622,"large"
"com.alibaba.fastjson.serializer.DateCodec",294.386363636364,291.457142857143,0.786049008500323,0.518181818181818,"negligible"
"com.google.re2j.Parser",559.581395348837,519,0.178654470820609,0.58499446290144,"small"
"weka.classifiers.Evaluation",179.533333333333,165.571428571429,0.0895046681845682,0.623333333333333,"small"
"okio.Buffer",139.8,148.853658536585,0.363807158943737,0.436178861788618,"negligible"
"us.codecraft.webmagic.Site",1494.39024390244,1858.19047619048,0.00000126159584239074,0.190766550522648,"large"
"okhttp3.internal.tls.OkHostnameVerifier",736.25,541.767441860465,0.00000000127776640439216,0.878171247357294,"large"
"com.google.re2j.Unicode",711.136363636364,746.581395348837,0.359192414136322,0.442653276955603,"negligible"
"umd.cs.shop.JSState",1813.47619047619,1886.89743589744,0.369211489269058,0.441697191697192,"negligible"
"us.codecraft.webmagic.Spider",40.1818181818182,59.3333333333333,0.00487371452290673,0.121212121212121,"large"
"okhttp3.internal.tls.DistinguishedNameParser",277.428571428571,316.62,0.00386662783650044,0.324285714285714,"medium"
"com.alibaba.fastjson.util.TypeUtils",43.5,70.551724137931,0.0000000940490724980569,0.101293103448276,"large"
"okio.Segment",2562.6511627907,2594.38888888889,0.976440345561882,0.497739018087855,"negligible"
"com.google.gson.internal.LinkedTreeMap",87,69.2916666666667,0.00965017202022392,0.656960227272727,"small"
"com.google.gson.internal.bind.ReflectiveTypeAdapterFactory",167,191,0.00886823886126421,0.330477356181151,"medium"
"org.la4j.linear.ForwardBackSubstitutionSolver",326.6875,417.823529411765,0.136369979336102,0.345588235294118,"small"
"org.freehep.math.minuit.MnMinos",699.393939393939,633.684210526316,0.219513023668484,0.585326953748006,"small"
"com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager",104.916666666667,100.790697674419,0.74153331681444,0.521963824289406,"negligible"
"org.la4j.decomposition.SingularValueDecompositor",30.8,40.1724137931034,0.126456985143452,0.377931034482759,"small"
"weka.classifiers.CheckClassifier",93.7317073170732,122.785714285714,0.00192435884608946,0.301974448315912,"medium"
"com.alibaba.fastjson.serializer.StringCodec",392.888888888889,306.63829787234,0.000000969042998044004,0.815307328605201,"large"
"org.la4j.matrix.dense.Basic1DMatrix",168,256.8,0.169929895262068,0.233333333333333,"large"
"com.soops.CEN4010.JMCA.JParser.JavaCharStream",58.5833333333333,74.9354838709677,0.000957290697473736,0.237903225806452,"large"
"org.la4j.vector.sparse.CompressedVector",85,99,1,0.5,"negligible"
"com.alibaba.fastjson.parser.JSONLexerBase",60,77.5238095238095,0.209005196249711,0.214285714285714,"large"
"org.la4j.matrix.sparse.CRSMatrix",40.4,66.7857142857143,0.00138920366762567,0,"large"
