BranchCoverage,CoveredMethodCall,Covered_Goals,ExceptionCoverage,Fitness_Evaluations,Generations,InputCoverage,Length,LineCoverage,Lines,LoopCounter,MethodCall,MethodCoverage,MutationScore,ObjectsInstantiations,OutputCoverage,Random_Seed,Size,StatementCounter,StatementCovered,Statements_Executed,TARGET_CLASS,TestExecutionTime,Tests_Executed,Total_Branches,Total_Time,WeakMutationScore,configuration_id,criterion
0.37740384615384615,0.0,1497,1.0,15719,310,0.8709677419354839,394.0,0.4780141843971632,74,154.0,441.0,0.9722222222222222,0.31465093411996065,0.0,0.3010752688172043,1005,114,0.0,80.0,108073,weka.classifiers.rules.JRip,39,15670,362,272640,0.6908358509566969,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2644230769230769,0.0,1191,1.0,15041,296,0.8709677419354839,394.0,0.3588652482269504,74,125.0,361.0,0.9722222222222222,0.2232055063913471,0.0,0.3010752688172043,1025,112,0.0,26.0,100850,weka.classifiers.rules.JRip,52,14992,362,270896,0.5649546827794562,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.28125,0.0,1222,1.0,22167,439,0.8709677419354839,394.0,0.3716312056737589,74,121.0,363.0,0.9444444444444444,0.255653883972468,0.0,0.3118279569892473,1045,108,19.0,26.0,150487,weka.classifiers.rules.JRip,42,22118,362,253774,0.5740181268882175,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2764423076923077,0.0,1218,1.0,14197,279,0.8709677419354839,394.0,0.3843971631205674,74,119.0,373.0,0.9583333333333334,0.2438544739429695,0.0,0.3118279569892473,1012,106,0.0,26.0,107071,weka.classifiers.rules.JRip,44,14148,362,293636,0.5659617321248741,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.27163461538461536,3.0,1206,1.0,21646,428,0.8548387096774194,389.0,0.3687943262411347,74,125.0,372.0,0.9444444444444444,0.23795476892822026,0.0,0.3118279569892473,1048,112,8.0,26.0,146179,weka.classifiers.rules.JRip,49,21597,362,259895,0.56797583081571,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2668269230769231,0.0,1192,1.0,16964,336,0.8709677419354839,388.0,0.36028368794326243,74,121.0,356.0,0.9583333333333334,0.2487708947885939,0.0,0.3333333333333333,1014,108,10.0,26.0,119427,weka.classifiers.rules.JRip,37,16915,362,252003,0.5609264853977844,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2620192307692308,0.0,1142,1.0,22608,450,0.8548387096774194,385.0,0.3517730496453901,74,120.0,339.0,0.9722222222222222,0.2448377581120944,0.0,0.3333333333333333,1018,107,14.0,26.0,142763,weka.classifiers.rules.JRip,38,22559,362,258698,0.5186304128902316,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2692307692307692,0.0,1197,1.0,27055,538,0.8709677419354839,384.0,0.3645390070921986,74,120.0,367.0,0.9444444444444444,0.24778761061946905,0.0,0.3548387096774194,1033,107,10.0,26.0,181882,weka.classifiers.rules.JRip,43,27006,362,256830,0.5609264853977844,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.2740384615384616,0.0,1206,1.0,14552,286,0.8709677419354839,384.0,0.36737588652482267,74,127.0,366.0,0.9861111111111112,0.22910521140609635,0.0,0.27956989247311825,1037,110,18.0,34.0,108058,weka.classifiers.rules.JRip,43,14503,362,255364,0.5669687814702921,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
0.28125,0.0,1227,1.0,16576,328,0.8709677419354839,383.0,0.3716312056737589,74,118.0,382.0,0.9861111111111112,0.23992133726647,0.0,0.3118279569892473,1043,109,18.0,18.0,116667,weka.classifiers.rules.JRip,46,16527,362,267475,0.5750251762336355,,BRANCH;LINE;WEAKMUTATION;INPUT;OUTPUT;EXCEPTION;CBRANCH;METHOD
